taxonNo,family,taxon,mainsubject,subject,subpart,category,value,mod,posit,phase,presence,start,end
41492,Annonaceae,Monodora ,stamen,filament,,presence,absent,,,,,819,825
41492,Annonaceae,Monodora ,stamen,filament,,dehiscence,extrorse,anther-cells,,,,827,848
41492,Annonaceae,Monodora ,stamen,connective-prolongation,,subject,connective-prolongation,,,,,850,883
41492,Annonaceae,Monodora ,stamen,connective-prolongation,,thickness,thickened,,,,,874,883
41492,Annonaceae,Monodora ,carpel,carpel,,subject,carpel,,,,,885,996
41492,Annonaceae,Monodora ,carpel,carpel,,fusion,united,,,,,902,908
41492,Annonaceae,Monodora ,carpel,carpel,,shape,conical,,,,,916,934
41492,Annonaceae,Monodora ,carpel,carpel,,shape,globose,,,,,916,934
41492,Annonaceae,Monodora ,carpel,carpel,ovule,structure,ovule,numerous,,,Present,935,996
41492,Annonaceae,Monodora ,carpel,carpel,placentation,character,placentation,parietal,,,Present,935,996
41492,Annonaceae,Monodora ,carpel,carpel,ovule,structure,ovule,numerous; count,,,Present,935,996
41492,Annonaceae,Monodora ,carpel,carpel,ovule,presence,,numerous,,,Present,935,996
41492,Annonaceae,Monodora ,carpel,carpel,placentation,presence,,parietal,,,Present,935,996
41492,Annonaceae,Monodora ,carpel,carpel,ovule,presence,,numerous; count,,,Present,935,996
41492,Annonaceae,Monodora ,carpel,stigmas,,subject,stigmas,,,,,998,1024
41492,Annonaceae,Monodora ,carpel,stigmas,,position,sessile,,,,,1006,1014
41492,Annonaceae,Monodora ,carpel,stigmas,,architecture,sessile,,,,,1006,1014
41492,Annonaceae,Monodora ,carpel,stigmas,,orientation,radiating,,,,,1015,1024
41492,Annonaceae,Monodora ,fruit,fruit,,subject,fruit,,,,,1026,1125
41492,Annonaceae,Monodora ,fruit,fruit,,architecture,syncarpous,,,,,1032,1043
41492,Annonaceae,Monodora ,fruit,fruit,,shape,globose,,,,,1044,1052
41492,Annonaceae,Monodora ,fruit,fruit,,shape,ellipsoid,,,,,1053,1074
41492,Annonaceae,Monodora ,fruit,fruit,,shape,obovoid,,,,,1053,1074
41492,Annonaceae,Monodora ,fruit,fruit,seed,structure,seed,numerous,,,Present,1075,1125
41492,Annonaceae,Monodora ,fruit,fruit,pericarp,structure,pericarp,leathery or woody,,,Present,1075,1125
41492,Annonaceae,Monodora ,fruit,fruit,seed,structure,seed,numerous; count,,,Present,1075,1125
41492,Annonaceae,Monodora ,fruit,fruit,seed,presence,,numerous,,,Present,1075,1125
41492,Annonaceae,Monodora ,fruit,fruit,pericarp,presence,,leathery or woody,,,Present,1075,1125
41492,Annonaceae,Monodora ,fruit,fruit,seed,presence,,numerous; count,,,Present,1075,1125
41492,Annonaceae,Monodora ,seed,seed,,subject,seed,,,,,1127,1175
41492,Annonaceae,Monodora ,seed,seed,,,arranged,irregularly,,,,1133,1154
41492,Annonaceae,Monodora ,seed,seed,,coloration,brown,mostly; shining,,,,1155,1175
41492,Annonaceae,Monodora ,seed,aril,,subject,aril,,,,,1177,1188
41492,Annonaceae,Monodora ,seed,aril,,presence,Absent,,,,Absent,1182,1188
41492,Annonaceae,Monodora ,seed,aril,,presence,absent,,,,,1182,1188
41477,Annonaceae,Ophrypetalum ,plant,plant,,subject,plant,,,,,0,131
41477,Annonaceae,Ophrypetalum ,plant,plant,,duration,deciduous,,,,,30,59
41477,Annonaceae,Ophrypetalum ,plant,plant,,life-stage,flowering,often,,,,30,59
41477,Annonaceae,Ophrypetalum ,plant,plant,,habit,deciduous,,,,,30,59
41477,Annonaceae,Ophrypetalum ,plant,plant,,UNK,save,glabrous,,,,75,88
41477,Annonaceae,Ophrypetalum ,plant,plant,,life-form,shrub,,,,,6,29
41477,Annonaceae,Ophrypetalum ,plant,plant,,life-form,tree,small,,,,6,29
41477,Annonaceae,Ophrypetalum ,plant,plant,,architecture,leafless,,,,,65,74
41477,Annonaceae,Ophrypetalum ,plant,plant,hair,presence,,for inflorescence which bears simple,,,Present,89,131
41477,Annonaceae,Ophrypetalum ,flower,flower,,subject,flower,,,,,133,250
41477,Annonaceae,Ophrypetalum ,flower,flower,,architecture,solitary,,,,,165,173
41477,Annonaceae,Ophrypetalum ,flower,flower,,habit,solitary,,,,,165,173
41477,Annonaceae,Ophrypetalum ,flower,flower,,arrangement,solitary,,,,,165,173
41477,Annonaceae,Ophrypetalum ,flower,flower,grouping,structure-infl,fascicle,,on; leafy; shoot,,,177,205
41477,Annonaceae,Ophrypetalum ,flower,flower,,reproduction,hermaphrodite,,,,,141,155
41477,Annonaceae,Ophrypetalum ,flower,flower,,odor,scented,,,,,156,164
41477,Annonaceae,Ophrypetalum ,flower,flower,branch,presence,,older,,,Present,219,238
41477,Annonaceae,Ophrypetalum ,flower,flower,,architecture,pedicellate,,,,,239,250
41477,Annonaceae,Ophrypetalum ,flower,bud,,subject,bud,,,,,252,309
41477,Annonaceae,Ophrypetalum ,flower,bud,,shape,subglobose,,,,,257,268
41477,Annonaceae,Ophrypetalum ,flower,bud,junction,presence,,prominent,at; sepal,,Present,269,309
41477,Annonaceae,Ophrypetalum ,flower,bracteole,,subject,bracteole,,,,,311,391
41477,Annonaceae,Ophrypetalum ,flower,bracteole,,count,10,,,,,324,327
41477,Annonaceae,Ophrypetalum ,flower,bracteole,,arrangement,seriate,bi,,,,328,338
41477,Annonaceae,Ophrypetalum ,flower,bracteole,,arrangement,imbricate,tightly,,,,339,357
41477,Annonaceae,Ophrypetalum ,flower,bracteole,,aestivation,imbricate,tightly,,,,339,357
41477,Annonaceae,Ophrypetalum ,flower,bracteole,,pubescence,pubescent,,,,,358,380
41477,Annonaceae,Ophrypetalum ,flower,bracteole,,shape-margin,ciliate,,,,,358,380
41477,Annonaceae,Ophrypetalum ,flower,bracteole,,duration,persistent,,,,,381,391
41477,Annonaceae,Ophrypetalum ,sepal,sepal,,subject,sepal,,,,,393,493
41477,Annonaceae,Ophrypetalum ,sepal,sepal,,count,3,,,,,400,402
41477,Annonaceae,Ophrypetalum ,sepal,sepal,,dehiscence,valvate,,,,,403,411
41477,Annonaceae,Ophrypetalum ,sepal,sepal,,arrangement,valvate,,,,,403,411
41477,Annonaceae,Ophrypetalum ,sepal,sepal,,aestivation,valvate,,,,,403,411
41477,Annonaceae,Ophrypetalum ,sepal,sepal,,fusion,free,,,,,412,417
41477,Annonaceae,Ophrypetalum ,sepal,sepal,petal,presence,,,,in bud,Present,428,446
41477,Annonaceae,Ophrypetalum ,sepal,sepal,petal,presence,,in bud,,,Present,428,446
41477,Annonaceae,Ophrypetalum ,sepal,sepal,petal,life-stage,in_bud,,,,Present,428,446
41477,Annonaceae,Ophrypetalum ,sepal,sepal,,thickness,thick,rather,,,,447,460
41477,Annonaceae,Ophrypetalum ,sepal,sepal,hair,presence,,brown,,,Present,477,493
41477,Annonaceae,Ophrypetalum ,petal,petal,,subject,petal,,,,,495,725
41477,Annonaceae,Ophrypetalum ,petal,petal,,architecture,open,,,,,522,526
41477,Annonaceae,Ophrypetalum ,petal,petal,whorls,presence,,2; count,,,Present,543,551
41477,Annonaceae,Ophrypetalum ,petal,petal,,UNK,brush,conspicuous,,,,607,624
41477,Annonaceae,Ophrypetalum ,petal,petal,,count,6,,,,,502,504
41477,Annonaceae,Ophrypetalum ,petal,petal,,aestivation,imbricate,,above,,,505,521
41477,Annonaceae,Ophrypetalum ,petal,petal,,arrangement,imbricate,,above,,,505,521
41477,Annonaceae,Ophrypetalum ,petal,petal,base,presence,,,,,Present,530,539
41477,Annonaceae,Ophrypetalum ,petal,petal,,count,3,,,,,555,557
41477,Annonaceae,Ophrypetalum ,petal,petal,,comparison,subequal,,,,,558,567
41477,Annonaceae,Ophrypetalum ,petal,petal,,shape,clawed,conspicuously,,,,568,589
41477,Annonaceae,Ophrypetalum ,petal,petal,processes,architecture,borne,fleshy brown setiform,at; of; the lamina; junction; on; thick; ridge,,Present,628,725
41477,Annonaceae,Ophrypetalum ,petal,petal,claw,presence,borne,fleshy brown setiform,at; of; the lamina; junction; on; thick; ridge,,Present,628,725
41477,Annonaceae,Ophrypetalum ,petal,petal,processes,architecture,borne,fleshy brown setiform,on; thick; ridge,,Present,628,725
41477,Annonaceae,Ophrypetalum ,petal,petal,claw,presence,borne,fleshy brown setiform,on; thick; ridge,,Present,628,725
41477,Annonaceae,Ophrypetalum ,petal,petal,processes,presence,,borne; fleshy brown setiform,at; of; the lamina; junction; on; thick; ridge,,Present,628,725
41477,Annonaceae,Ophrypetalum ,petal,petal,claw,presence,,borne; fleshy brown setiform,at; of; the lamina; junction; on; thick; ridge,,Present,628,725
41477,Annonaceae,Ophrypetalum ,petal,petal,processes,presence,,borne; fleshy brown setiform,at; of; the lamina; the claw; junction; on; thick; ridge,,Present,628,725
41477,Annonaceae,Ophrypetalum ,petal,petal,processes,architecture,borne,fleshy brown setiform,at; of; the lamina; the claw; junction; on; thick; ridge,,Present,628,725
41477,Annonaceae,Ophrypetalum ,petal,petal,,subject,petal,,,,,727,798
41477,Annonaceae,Ophrypetalum ,petal,petal,stamen,presence,,cohering together,,,Present,738,763
41477,Annonaceae,Ophrypetalum ,petal,petal,stamen,UNK,together,cohering,,,Present,738,763
41477,Annonaceae,Ophrypetalum ,petal,petal,stamen,presence,,together; cohering,,,Present,738,763
41477,Annonaceae,Ophrypetalum ,petal,petal,stamen,presence,together,cohering,,,Present,738,763
41477,Annonaceae,Ophrypetalum ,petal,petal,,UNK,together,removable,,,,776,798
41477,Annonaceae,Ophrypetalum ,petal,petal,,UNK,together,are,,,,776,798
41477,Annonaceae,Ophrypetalum ,receptacle,receptacle,,subject,receptacle,,,,,800,866
41477,Annonaceae,Ophrypetalum ,receptacle,receptacle,,shape,flat,,,,,811,815
41477,Annonaceae,Ophrypetalum ,receptacle,receptacle,,UNK,area,staminal,,,,819,832
41477,Annonaceae,Ophrypetalum ,receptacle,receptacle,,architecture,excavated,,beneath,,,837,854
41477,Annonaceae,Ophrypetalum ,receptacle,receptacle,carpel,presence,,,beneath,,Present,847,866
41477,Annonaceae,Ophrypetalum ,stamen,stamen,,subject,stamen,,,,,868,963
41477,Annonaceae,Ophrypetalum ,stamen,stamen,,shape,oblong,linear,,,,908,915
41477,Annonaceae,Ophrypetalum ,stamen,stamen,connective,presence,produced,not,at; apex,,Present,916,956
41477,Annonaceae,Ophrypetalum ,stamen,stamen,connective,presence,,not produced,at; apex,,Present,916,956
41477,Annonaceae,Ophrypetalum ,stamen,stamen,,shape-apex,obtuse,,,,,957,963
41477,Annonaceae,Ophrypetalum ,stamen,stamen,,shape-base,obtuse,,,,,957,963
41477,Annonaceae,Ophrypetalum ,carpel,carpel,,subject,carpel,,,,,965,1016
41477,Annonaceae,Ophrypetalum ,carpel,carpel,,count,10–15 (–18),,,,,973,985
41477,Annonaceae,Ophrypetalum ,carpel,carpel,,fusion,free,,,,,986,991
41477,Annonaceae,Ophrypetalum ,carpel,carpel,,architecture,-ovulate,4–6(–11),,,,992,1009
41477,Annonaceae,Ophrypetalum ,carpel,carpel,,pubescence,pilose,,,,,1010,1016
41477,Annonaceae,Ophrypetalum ,carpel,style,,subject,style,,,,,1018,1052
41477,Annonaceae,Ophrypetalum ,carpel,style,,shape,cylindrical,,,,,1024,1036
41477,Annonaceae,Ophrypetalum ,carpel,style,,shape,curved,slightly,,,,1037,1052
41477,Annonaceae,Ophrypetalum ,carpel,style,,course,curved,slightly,,,,1037,1052
41477,Annonaceae,Ophrypetalum ,carpel,stigma,,subject,stigma,,,,,1054,1067
41477,Annonaceae,Ophrypetalum ,carpel,stigma,,size,minute,,,,,1061,1067
41477,Annonaceae,Ophrypetalum ,monocarp,monocarp,,subject,monocarp,,,,,1069,1135
41477,Annonaceae,Ophrypetalum ,monocarp,monocarp,,size,narrowed,,,,,1091,1099
41477,Annonaceae,Ophrypetalum ,monocarp,monocarp,,,ends,,,,,1108,1112
41477,Annonaceae,Ophrypetalum ,monocarp,monocarp,,shape,fusiform,±,,,,1079,1090
41477,Annonaceae,Ophrypetalum ,monocarp,monocarp,,architecture,stipitate,scarcely,,,,1117,1135
41477,Annonaceae,Ophrypetalum ,seed,seed,,subject,seed,,,,,1137,1166
41477,Annonaceae,Ophrypetalum ,seed,seed,,orientation,vertical,±,,,,1143,1154
41477,Annonaceae,Ophrypetalum ,seed,seed,,arrangement,overlapping,,,,,1155,1166
41477,Annonaceae,Ophrypetalum ,seed,seed,,aestivation,overlapping,,,,,1155,1166
41411,Annonaceae,Polyalthla ,plant,plant,,subject,plant,,,,,0,86
41411,Annonaceae,Polyalthla ,plant,plant,,life-form,tree,,,,,6,25
41411,Annonaceae,Polyalthla ,plant,plant,,life-form,shrub,,,,,6,25
41411,Annonaceae,Polyalthla ,plant,plant,,habit,climbing,not,,,,26,39
41411,Annonaceae,Polyalthla ,plant,plant,,pubescence,glabrous,,,,,40,86
41411,Annonaceae,Polyalthla ,plant,plant,,pubescence,indumentum,of simple hairs,,,,40,86
41411,Annonaceae,Polyalthla ,plant,plant,indumentum,presence,glabrous,of simple hairs,,,Present,40,86
41411,Annonaceae,Polyalthla ,flower,flower,,subject,flower,,,,,88,252
41411,Annonaceae,Polyalthla ,flower,flower,,architecture,solitary,,,,,111,119
41411,Annonaceae,Polyalthla ,flower,flower,,habit,solitary,,,,,111,119
41411,Annonaceae,Polyalthla ,flower,flower,,arrangement,solitary,,,,,111,119
41411,Annonaceae,Polyalthla ,flower,flower,,count,2,,,,,126,127
41411,Annonaceae,Polyalthla ,flower,flower,,position,axillary,extra,,,,178,202
41411,Annonaceae,Polyalthla ,flower,flower,,position,leaf-opposed,extra,,,,178,202
41411,Annonaceae,Polyalthla ,flower,flower,branch,presence,,leafless,,,Present,219,236
41411,Annonaceae,Polyalthla ,flower,flower,,reproduction,hermaphrodite,,,,,96,110
41411,Annonaceae,Polyalthla ,flower,flower,cyme,presence,,–many-flowered,,,Present,127,161
41411,Annonaceae,Polyalthla ,flower,flower,fascicle,presence,,–many-flowered,,,Present,127,161
41411,Annonaceae,Polyalthla ,flower,flower,,position,axillary,extra,,,,162,177
41411,Annonaceae,Polyalthla ,flower,flower,trunk,presence,,,,,Present,243,252
41411,Annonaceae,Polyalthla ,flower,bract,,subject,bract,,,,,254,283
41411,Annonaceae,Polyalthla ,flower,bract,bracteole,presence,,present,,,Present,265,283
41411,Annonaceae,Polyalthla ,flower,bract,bracteole,presence,present,,,,Present,265,283
41411,Annonaceae,Polyalthla ,sepal,sepal,,subject,sepal,,,,,285,332
41411,Annonaceae,Polyalthla ,sepal,sepal,,size,smaller,much,,,,304,316
41411,Annonaceae,Polyalthla ,sepal,sepal,,compar,smaller,much,,,,304,316
41411,Annonaceae,Polyalthla ,sepal,sepal,,count,3,,,,,292,294
41411,Annonaceae,Polyalthla ,sepal,sepal,,dehiscence,valvate,,,,,295,303
41411,Annonaceae,Polyalthla ,sepal,sepal,,arrangement,valvate,,,,,295,303
41411,Annonaceae,Polyalthla ,sepal,sepal,,aestivation,valvate,,,,,295,303
41411,Annonaceae,Polyalthla ,sepal,sepal,petal,presence,,,,,Present,322,332
41411,Annonaceae,Polyalthla ,petal,petal,,subject,petal,,,,,334,559
41411,Annonaceae,Polyalthla ,petal,petal,whorls,presence,,2; count,,,Present,347,355
41411,Annonaceae,Polyalthla ,petal,petal,,comparison,subequal,,,,,382,390
41411,Annonaceae,Polyalthla ,petal,petal,,count,6,,,,,341,343
41411,Annonaceae,Polyalthla ,petal,petal,,count,3,,,,,359,361
41411,Annonaceae,Polyalthla ,petal,petal,,dehiscence,valvate,,,,,367,375
41411,Annonaceae,Polyalthla ,petal,petal,,arrangement,valvate,,,,,367,375
41411,Annonaceae,Polyalthla ,petal,petal,,aestivation,valvate,,,,,367,375
41411,Annonaceae,Polyalthla ,petal,petal,,fusion,free,,,,,376,381
41411,Annonaceae,Polyalthla ,petal,petal,,,larger,slightly,outer,,,398,420
41411,Annonaceae,Polyalthla ,petal,petal,,,shaped,variously,,,,421,438
41411,Annonaceae,Polyalthla ,petal,petal,,shape,linear,,,,,439,446
41411,Annonaceae,Polyalthla ,petal,petal,,arrangement,linear,,,,,439,446
41411,Annonaceae,Polyalthla ,petal,petal,,shape,lanceolate,,,,,447,458
41411,Annonaceae,Polyalthla ,petal,petal,,shape,ovate,,,,,459,465
41411,Annonaceae,Polyalthla ,petal,petal,,shape,elliptic,,,,,466,475
41411,Annonaceae,Polyalthla ,petal,petal,,shape,oblong,linear,,,,476,494
41411,Annonaceae,Polyalthla ,petal,petal,,shape,obovate,linear,,,,476,494
41411,Annonaceae,Polyalthla ,petal,petal,,size,large,often; quite,,,,495,523
41411,Annonaceae,Polyalthla ,petal,petal,,manifestation,showy,often; quite,,,,495,523
41411,Annonaceae,Polyalthla ,petal,petal,,coloration,red,,,,,524,528
41411,Annonaceae,Polyalthla ,petal,petal,,coloration,orange,,,,,529,536
41411,Annonaceae,Polyalthla ,petal,petal,,coloration,yellow,,,,,537,544
41411,Annonaceae,Polyalthla ,petal,petal,,coloration,green,,,,,545,559
41411,Annonaceae,Polyalthla ,petal,petal,,coloration,white,,,,,545,559
41411,Annonaceae,Polyalthla ,stamen,stamen,,subject,stamen,,,,,561,595
41411,Annonaceae,Polyalthla ,stamen,stamen,,,cuneiform,,,,,586,595
41411,Annonaceae,Polyalthla ,stamen,filament,,subject,filament,,,,,597,617
41411,Annonaceae,Polyalthla ,stamen,filament,,size,short,very,,,,607,617
41411,Annonaceae,Polyalthla ,stamen,connective-prolongation,,subject,connective-prolongation,,,,,619,728
41411,Annonaceae,Polyalthla ,stamen,connective-prolongation,,,flat-topped,,,,,644,655
41411,Annonaceae,Polyalthla ,stamen,connective-prolongation,,shape,rhomboid,,,,,703,720
41411,Annonaceae,Polyalthla ,stamen,connective-prolongation,,shape,round,,,,,703,720
41411,Annonaceae,Polyalthla ,stamen,connective-prolongation,,shape,convex,slightly,,,,659,675
41411,Annonaceae,Polyalthla ,stamen,connective-prolongation,,,anther-cells,,,,,689,702
41411,Annonaceae,Polyalthla ,stamen,connective-prolongation,,,plan,,,,,724,728
41411,Annonaceae,Polyalthla ,carpel,carpel,,subject,carpel,,,,,730,811
41411,Annonaceae,Polyalthla ,carpel,carpel,,count,few,,,,,738,741
41411,Annonaceae,Polyalthla ,carpel,carpel,,count,numerous,to,,,,742,754
41411,Annonaceae,Polyalthla ,carpel,carpel,,fusion,free,,,,,755,760
41411,Annonaceae,Polyalthla ,carpel,carpel,,shape,oblong,linear,,,,761,768
41411,Annonaceae,Polyalthla ,carpel,carpel,,architecture,-ovuled,1–5,,,,769,780
41411,Annonaceae,Polyalthla ,carpel,carpel,ovule,presence,,basal or superposed,,,Present,781,811
41411,Annonaceae,Polyalthla ,carpel,carpel,ovule,position,basal,,,,Present,781,811
41411,Annonaceae,Polyalthla ,carpel,carpel,ovule,position,superposed,,,,Present,781,811
41411,Annonaceae,Polyalthla ,carpel,style,,subject,style,,,,,813,838
41411,Annonaceae,Polyalthla ,carpel,style,,presence,Absent,,,,Absent,819,825
41411,Annonaceae,Polyalthla ,carpel,style,,presence,absent,,,,,819,825
41411,Annonaceae,Polyalthla ,carpel,stigma,,subject,stigma,,,,,840,961
41411,Annonaceae,Polyalthla ,carpel,stigma,,shape,globose,,,,,860,867
41411,Annonaceae,Polyalthla ,carpel,stigma,groove,presence,,faint,,,Present,891,910
41411,Annonaceae,Polyalthla ,carpel,stigma,,orientation,down,running,inner; inner,,,914,943
41411,Annonaceae,Polyalthla ,carpel,stigma,,orientation,down,side,inner; inner,,,914,943
41411,Annonaceae,Polyalthla ,carpel,stigma,,,side,,inner,,,938,948
41411,Annonaceae,Polyalthla ,carpel,stigma,,shape,rectangular,,,,,847,859
41411,Annonaceae,Polyalthla ,carpel,stigma,,,shaped,irregularly,,,,871,890
41411,Annonaceae,Polyalthla ,carpel,stigma,ovary,presence,,,,,Present,952,961
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,subject,monocarp,,,,,963,1066
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,count,few,,,,,973,976
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,dehiscence,indehiscent,,,,,986,998
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,shape,ellipsoid,,,,,999,1009
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,shape,ovoid,,,,,1010,1030
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,shape,subglobose,,,,,1010,1030
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,architecture,stipitate,,,,,1031,1055
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,architecture,subsessile,,,,,1031,1055
41411,Annonaceae,Polyalthla ,monocarp,monocarp,,architecture,-seeded,1–5,,,,1056,1066
41411,Annonaceae,Polyalthla ,seed,seed,,subject,seed,,,,,1068,1126
41411,Annonaceae,Polyalthla ,seed,seed,groove,presence,,longitudinal circumferential,,,Present,1074,1126
41397,Annonaceae,Polyceratocarpus ,plant,plant,,subject,plant,,,,,0,49
41397,Annonaceae,Polyceratocarpus ,plant,plant,,life-form,tree,,,,,6,49
41397,Annonaceae,Polyceratocarpus ,plant,plant,,life-form,shrub,,,,,6,49
41397,Annonaceae,Polyceratocarpus ,plant,plant,,life-form,liane,less often woody,,,,6,49
41397,Annonaceae,Polyceratocarpus ,plant,plant,indumentum,presence,,of simple hairs; composed,,,Present,51,86
41397,Annonaceae,Polyceratocarpus ,flower,flower,,subject,flower,,,,,88,201
41397,Annonaceae,Polyceratocarpus ,flower,flower,,reproduction,hermaphrodite,usually,,,,96,141
41397,Annonaceae,Polyceratocarpus ,flower,flower,,reproduction,male,sometimes; only,,,,96,141
41397,Annonaceae,Polyceratocarpus ,flower,flower,,arrangement,solitary,,,,,142,161
41397,Annonaceae,Polyceratocarpus ,flower,flower,,arrangement,paired,,,,,142,161
41397,Annonaceae,Polyceratocarpus ,flower,flower,,position,axillary,extra,,,,162,189
41397,Annonaceae,Polyceratocarpus ,flower,flower,,architecture,pedicellate,,,,,190,201
41397,Annonaceae,Polyceratocarpus ,flower,bud,,subject,bud,,,,,203,218
41397,Annonaceae,Polyceratocarpus ,flower,bud,,shape,subglobose,,,,,208,218
41397,Annonaceae,Polyceratocarpus ,flower,bracteole,,subject,bracteole,,,,,220,238
41397,Annonaceae,Polyceratocarpus ,flower,bracteole,,presence,present,,,,,231,238
41397,Annonaceae,Polyceratocarpus ,sepal,sepal,,subject,sepal,,,,,240,302
41397,Annonaceae,Polyceratocarpus ,sepal,sepal,,size,smaller,,,,,259,266
41397,Annonaceae,Polyceratocarpus ,sepal,sepal,,compar,smaller,,,,,259,266
41397,Annonaceae,Polyceratocarpus ,sepal,sepal,,fusion,joined,,,,,284,290
